Grid_ID,Longitude,Latitude,Indeterminate,Determinate,H,Indeterminate_adj,Determinate_adj,H_Rank,Species_N_All,Species_N_Inf,MDT,PD,So_Pi,Df_Pi,Co_Pi,Sk_Pi,Um_Pi,Ra_Pi,Cp_Pi,Pa_Pi,Ck_Pi,Altitude,Slope,AMT,AP,MDTR,ISO,TS,PS,MTWQ,PDQ,RAD,WIND,AI,ET0,AMTd,APd,AMTsd,APsd,CSI,BULK,ECE,OC,PH,SAND,Soildiv,PC1,PC2,MCI
482,95.56909303,38.38897877,0.727272727,0.272727273,1.925106273,0.701623797,0.298376203,0.277981651,37,33,5.301281682,1858.907557,0.212121212,0.060606061,0.060606061,0.212121212,0.03030303,0.121212121,0.181818182,0.121212121,0,4186.404973,3.174614014,-4.186540533,173.5552788,14.00586342,33.89355713,998.6786773,100.5791125,7.843272513,7.080931861,16110.49533,4.076878531,0.166596633,1118.617425,148.6102545,60.32756531,0.214064454,0.030445573,0.34351749,1.554176551,0.290667927,1.323801496,6.182251412,52.35119849,17,-3.736930595,-1.38245858,1.153709646
483,77.92009376,41.31379296,0.684210527,0.315789474,1.767377935,0.676188487,0.323811513,0.124311927,23,19,9.209550694,1692.523584,0.210526316,0.105263158,0.052631579,0.105263158,0,0.315789474,0.157894737,0.052631579,0,3837.442447,5.532884082,-5.882614214,234.3684433,13.67250422,34.93856768,941.0013136,81.94674262,4.976374787,11.74873096,14578.29653,2.754970387,0.298097631,809.0177665,136.2142555,87.01184433,0.194586468,0.013955343,0.306360093,0.830296126,0.006852792,1.431768167,3.178257077,26.01184433,7,-1.134685046,-4.230017508,-0.000354509
484,111.6125148,23.11978683,0.603861907,0.396138092,1.961809259,0.604910694,0.395089306,0.406422018,1952,1709,9.272267604,45275.80318,0.138677589,0.257460503,0.036278525,0.107665301,0.078993563,0.188999415,0.080163839,0.108250439,0.003510825,202.2945756,1.711795315,21.51664729,1740.190878,7.854932109,33.34481732,580.4867921,69.20221498,27.83034501,117.3116433,14628.9744,1.851909024,1.274188625,1366.456672,-143.9560957,382.3012447,0.101202125,0.094680836,0.276400907,1.327308158,0.12337325,1.138220425,5.283543445,40.87411375,23,5.615071001,0.056431977,9.451842539
485,102.901309,22.98553295,0.605818864,0.394181136,1.917894946,0.606637847,0.393362153,0.252293578,2487,2131,10.05950789,56002.68503,0.129516659,0.264664477,0.034256218,0.106522759,0.076020648,0.219145941,0.068512435,0.1008916,0.000469263,1324.263802,6.549130644,17.98186268,1316.201561,9.198571981,47.66414695,399.3165293,88.64994336,22.03194838,54.48469801,15098.40895,1.766175173,1.039021848,1273.627179,-100.1996331,-200.0287799,0.136823784,0.081720459,0.260538229,1.368252918,0.107569925,1.468419114,5.306830186,43.35822862,35,3.449484292,-2.343574855,9.036259161
486,128.8507805,45.05091163,0.715302491,0.284697509,2.086630631,0.711346297,0.288653703,0.975229358,325,281,6.865140728,11340.14532,0.099644128,0.185053381,0.035587189,0.120996441,0.088967972,0.167259786,0.15658363,0.106761566,0.039145907,480.4499799,1.860762644,2.443251674,604.0097866,12.26206614,24.04344208,1432.202613,100.5345405,19.08811925,14.74250805,13497.19773,3.416152509,0.607197204,997.7364294,66.2085547,91.00571394,0.24184976,0.02501639,0.31803745,1.400547662,0.101130632,1.081695956,6.375788719,39.65047717,20,-0.936105327,0.355425046,4.822487783
487,100.6508834,35.29721426,0.74102564,0.258974359,2.0777298,0.736420909,0.263579091,0.953211009,452,390,7.734701399,12212.44685,0.112820513,0.146153846,0.033333333,0.112820513,0.092307692,0.217948718,0.146153846,0.097435897,0.041025641,3543.01323,2.655729394,0.327969057,468.5454163,15.17011086,38.83903496,845.1896821,97.84731666,10.09861345,6.959559854,15210.46961,2.694051959,0.436053105,1092.401738,74.31661498,114.706476,0.206711543,0.052126594,0.334403139,1.475760444,0.278006729,1.662375226,6.585996623,45.58333333,18,-2.001833465,-1.6309449,3.738459592
488,103.865392,37.2684316,0.73611111,0.263888889,1.97708535,0.725675901,0.274324099,0.456880734,157,144,6.438782049,6049.94115,0.138888889,0.125,0.020833333,0.145833333,0.076388889,0.173611111,0.1875,0.131944444,0,2002.851106,1.570102582,6.269380086,237.4450824,13.09581482,32.49981251,990.5309417,94.87500713,18.03757546,4.933907457,15556.38922,2.482132678,0.182712152,1346.82872,7.74617593,71.66748684,0.166405448,0.064422408,0.337001453,1.421588397,0.618829884,0.848288581,7.673980037,43.79010321,28,-0.806370562,1.180588433,3.558382225
489,82.83619923,30.77681454,0.784615385,0.215384616,1.939301686,0.750906467,0.249093533,0.323853211,71,65,9.087007095,2983.271679,0.184615385,0.030769231,0.061538462,0.153846154,0.061538462,0.123076923,0.215384615,0.169230769,0,5337.68064,3.099806265,-4.099364974,207.935957,13.92262019,41.07551824,763.692825,85.52752374,5.233193314,9.244675363,16377.57219,3.784667253,0.203132287,1031.312993,173.8204523,-59.18475938,0.246852928,0.0854653,0.479324897,1.488627026,0.09521704,1.443025987,5.343894009,48.52089321,12,-3.846684232,-3.368371979,0.583252464
490,81.36374579,44.29375258,0.731656185,0.268343816,2.06783156,0.729958573,0.270041427,0.920183486,1092,954,8.176475306,23049.08506,0.125786164,0.142557652,0.054507338,0.122641509,0.07442348,0.208595388,0.162473795,0.085953878,0.023060797,1587.902113,3.357699321,3.460378552,333.770619,12.64902013,28.78317516,1142.515284,41.38284204,16.55803408,41.89159224,14993.89549,2.362047529,0.315737179,1154.689128,5.020957548,134.2445334,0.147506055,0.034451055,0.338067593,1.330715729,0.44400986,1.561953171,7.130452791,33.78090545,28,0.440323888,-0.001832192,2.947347525
491,114.3101189,39.11353115,0.694852941,0.305147059,2.047743217,0.694068303,0.305931697,0.824770642,936,816,7.167334838,22693.24046,0.098039216,0.207107843,0.045343137,0.112745098,0.074754902,0.191176471,0.144607843,0.105392157,0.020833333,929.5815075,2.925031793,8.194208563,453.453424,12.86940444,30.76310286,1088.508064,113.1572019,20.91123002,9.784490231,15896.14481,2.752215439,0.334205895,1368.408882,-7.548273266,75.02453824,0.153780952,0.101218806,0.395793173,1.430595434,0.234146832,0.682902582,7.275034996,49.4674935,55,-0.130599251,1.432466783,6.045571477
492,98.85043267,24.40887093,0.615550757,0.384449244,1.941987624,0.616611325,0.383388675,0.332110092,1612,1389,9.536139624,40013.33762,0.120230382,0.264218862,0.043916487,0.109431246,0.076313895,0.213102952,0.085673146,0.085673146,0.001439885,1572.970503,5.234174984,17.57676596,1361.654052,11.27467221,48.99496714,420.1583901,87.07432244,21.81368958,52.85256242,16342.8376,1.327385751,0.955317328,1425.4106,-94.09095196,-79.57590889,0.158433582,0.043820558,0.257458441,1.354840104,0.111493651,1.317526932,5.297109125,40.75190539,47,3.015988941,-1.461273037,8.874784732
493,84.71623182,45.87439924,0.722580644,0.277419355,1.994523757,0.714800416,0.285199584,0.550458716,181,155,6.14669021,5914.530491,0.15483871,0.122580645,0.038709677,0.109677419,0.077419355,0.174193548,0.24516129,0.064516129,0.012903226,806.5221864,0.950400613,6.582465184,175.1942097,10.90786529,22.15963014,1436.53621,56.77125651,23.2019411,15.73883594,15025.77816,2.723679786,0.118589792,1528.905473,5.639828967,78.59665528,0.202292558,0.008384968,0.316009278,1.394140726,0.977725817,0.736718205,7.520721815,47.46688246,20,-0.556903813,2.877030015,1.381710112
494,122.5457256,53.03833017,0.648,0.352,1.974280843,0.649169571,0.350830429,0.444954128,589,500,10.22682275,20131.4897,0.148,0.204,0.032,0.118,0.07,0.256,0.076,0.076,0.02,576.8762419,1.204413864,-4.397110748,463.8362515,15.38074226,25.84708507,1703.766851,101.5851288,15.6844428,15.0333725,11943.39507,1.71172689,0.605628901,765.5773208,130.2380244,116.836604,0.226025213,0.017405893,0.302213034,1.39548059,0.100000001,1.007965924,6.517761431,40.20846063,6,-1.55751006,0.146241414,8.58165339
495,101.6982058,21.29490061,0.651991615,0.348008386,1.86867038,0.652509086,0.347490914,0.183486239,1147,954,11.4722371,33488.53509,0.099580713,0.248427673,0.032494759,0.129979036,0.055555556,0.251572327,0.041928721,0.140461216,0,984.5432776,2.443055802,21.13315035,1703.40276,10.63769342,53.3901566,319.154498,89.52367604,24.14462571,67.7314931,16272.8854,1.309462571,1.157503513,1471.013802,-117.6259463,134.4178168,0.148571432,0.099867846,0.301478901,1.317879528,0.104015058,1.199548292,4.809786771,40.72145546,5,3.795699634,-1.594000146,12.9865737
496,122.0675314,37.08395221,0.759036145,0.240963855,2.031158608,0.737157363,0.262842637,0.730275229,90,83,8.14973369,5817.948335,0.096385542,0.144578313,0.048192771,0.13253012,0.072289157,0.265060241,0.120481928,0.096385542,0.024096386,61.11422268,0.700290827,11.72746379,718.0349541,6.639086198,20.89105519,924.6725393,93.13013516,22.70261786,41.96258122,15608.84525,4.054268426,0.55089928,1231.996639,-37.17721742,57.78437156,0.120915178,0.064701192,0.352259169,1.317477201,0.168036433,0.739296765,6.133975918,43.60707477,29,1.699485544,1.224032862,6.593409674
497,112.5826837,23.10059591,0.616329036,0.383670964,1.940679388,0.617223104,0.382776896,0.327522936,1854,1629,9.452665316,45253.15602,0.138121547,0.245549417,0.030693677,0.105586249,0.066912216,0.206875384,0.082259055,0.122774708,0.001227747,101.8637488,1.307288341,21.71647455,1793.31983,7.314520931,31.82183584,579.0868011,66.88259194,28.0544162,121.3278689,13863.90902,1.794705621,1.380935262,1298.184899,-148.9428349,217.6978843,0.097660293,0.068954658,0.258290612,1.309357646,0.174243385,1.076964064,5.857117032,37.09733607,26,5.943337542,0.208980203,10.01698245
498,80.35469908,44.79266966,0.720930233,0.279069768,1.925086539,0.712143797,0.287856203,0.27706422,153,129,8.27088628,5501.697763,0.131782946,0.147286822,0.046511628,0.046511628,0.093023256,0.279069767,0.201550388,0.03875969,0.015503876,3126.81401,5.904585873,-5.34493156,543.1973684,12.22876209,32.10109881,957.4060031,48.8993465,6.359384454,60.69192377,14188.6171,2.943681939,0.819133666,699.9133394,114.8488071,159.7422868,0.168571428,0.04277062,0.366652789,1.218026321,0.115834847,1.680576202,5.126633304,37.34346642,10,-0.281931768,-3.703973578,0.884118265
499,105.5755074,27.55458035,0.624069479,0.375930522,1.985693599,0.62559313,0.37440687,0.501834862,968,806,8.45954282,27643.19268,0.143920596,0.232009926,0.05955335,0.08560794,0.117866005,0.200992556,0.05955335,0.096774194,0.003722084,1382.535151,2.48460382,13.5474542,1044.079596,7.506033022,28.44669193,695.0144864,71.38756132,21.7139666,51.08392884,12321.58474,1.705487554,1.038493857,1005.682606,-77.46911871,168.7555877,0.134655077,0.067457453,0.313135825,1.340453076,0.105846132,1.20086591,5.312004024,35.57184127,25,3.661261355,-1.005392682,7.226563353
500,93.07395117,38.98455032,0.71875,0.28125,1.915520217,0.696590863,0.303409137,0.244954128,36,32,5.247671922,1851.676325,0.21875,0.0625,0.0625,0.21875,0.03125,0.09375,0.1875,0.125,0,3017.512987,2.352058905,1.037481909,43.35599786,15.13211606,35.59673855,1026.18196,86.17633307,13.45986397,2.136387924,16672.683,3.670906248,0.031901249,1501.158229,68.51330344,33.17606198,0.168761902,0.032785205,0.400133286,1.233677535,2.941651051,0.679903827,6.157614231,40.46413305,20,-2.419945174,0.610886581,1.093314058
501,105.6645183,25.75948958,0.597249509,0.402750491,1.943910892,0.599164213,0.400835787,0.337614679,1178,1018,9.286387656,33553.78541,0.137524558,0.265225933,0.046168959,0.087426326,0.087426326,0.209233792,0.077603143,0.087426326,0.001964637,1166.276546,2.394707675,16.11214281,1244.277546,8.070188396,33.39780721,606.6821858,77.61773297,22.89879244,62.54259259,13260.62009,1.65278356,1.087713233,1144.411188,-96.73963188,145.4119599,0.113197801,0.115298917,0.302604649,1.283754618,0.116072533,1.278898943,5.577152905,30.42854938,25,4.397992383,-1.179384857,8.084045695
502,117.259628,45.21989871,0.770883056,0.229116945,2.031142499,0.764752137,0.235247863,0.729357798,469,419,6.481261057,12065.63634,0.07875895,0.150357995,0.045346062,0.119331742,0.066825776,0.169451074,0.233890215,0.114558473,0.021479714,940.368417,0.560079706,1.539274564,269.5704067,13.79214352,25.77866375,1508.839725,109.358215,19.18034896,7.541734861,15064.13307,3.359604267,0.218816797,1232.414863,68.65717479,54.56695157,0.213290039,0.032610193,0.338741334,1.465711969,1.296757012,0.787685647,6.692744122,55.45856822,24,-2.248469562,1.906583403,3.568807123
503,103.6704754,25.66276346,0.715536105,0.284463895,2.014497367,0.713004519,0.286995481,0.63853211,537,457,7.796823899,17014.91077,0.102844639,0.181619256,0.06345733,0.070021882,0.188183807,0.18380744,0.107221007,0.100656455,0.002188184,2111.878566,2.011733474,13.63671076,965.3005794,10.6170703,46.69999338,468.3619749,84.72390062,18.66899576,39.10629587,13941.38355,2.31278163,0.778408598,1243.319042,-57.36012199,80.33928158,0.135193798,0.12638008,0.316784099,1.342439539,0.120718426,1.183952101,6.304032492,37.04820394,36,2.480323475,-1.423251479,6.8985813
504,104.6128045,26.61397219,0.619883041,0.380116959,1.999931263,0.62182862,0.37817138,0.577981651,810,684,8.086830898,24212.26951,0.130116959,0.25,0.052631579,0.093567251,0.096491228,0.203216374,0.08625731,0.074561404,0.013157895,1991.13802,3.215849865,12.15668934,1045.035172,8.945349297,37.00288567,566.4142764,82.32397581,18.59106003,42.80574713,12960.3297,2.117293093,0.971975602,1077.461762,-57.56116507,155.8413027,0.122054083,0.109360675,0.305515766,1.307331781,0.100160921,1.075787759,5.636199256,37.49111111,39,3.225789212,-1.538461893,7.117161709
505,109.6059475,38.29841815,0.674074075,0.325925926,2.029895394,0.673854943,0.326145057,0.721100917,457,405,8.021391938,15358.87187,0.113580247,0.212345679,0.039506173,0.120987654,0.066666667,0.187654321,0.118518519,0.125925926,0.014814815,1176.119635,0.55971472,8.294843482,394.9754638,13.80820449,30.24777705,1151.27234,102.2988532,21.75851371,8.197364883,16345.88923,2.471647837,0.263946847,1496.52057,1.369258647,114.3849153,0.177267499,0.067636741,0.37157069,1.61582147,0.245643995,0.503816217,7.344474155,77.38592364,25,-1.512856038,2.70479722,5.182799152
506,128.5443151,48.75342556,0.666666667,0.333333333,1.011404265,0.66989282,0.33010718,0.013302752,6,6,3.211176299,748.9352581,0.333333333,0,0.166666667,0,0,0.5,0,0,0,418.3873839,0.53752446,-0.354747474,596.4472519,12.96814152,23.20514195,1586.880869,100.1433268,17.94878682,19.55371338,12994.90993,2.855341999,0.660918027,902.34732,100.0850663,103.8586191,0.232881492,0.041816055,0.329538467,1.392924692,0.100000001,0.994427098,6.359538924,39.59482171,13,-1.029708285,0.394293619,3.57714994
507,100.7817685,24.55117458,0.630947089,0.369052912,1.947841435,0.631422417,0.368577583,0.355963303,2633,2249,9.446519141,55363.63286,0.128501556,0.240551356,0.040017786,0.089373055,0.093374833,0.238328146,0.084926634,0.081369498,0.003557137,1839.619688,5.320265343,16.9672485,978.3816723,11.21702771,48.99137289,425.1729215,81.50791579,21.46300423,48.59463882,15526.97472,1.641677703,0.718537746,1365.079327,-76.42237201,-115.6856542,0.168209411,0.048569632,0.277479329,1.358863066,0.104504015,1.257733199,5.442398546,38.71596665,35,2.316516358,-1.650897659,8.721816211
508,118.9994872,48.73302517,0.685393259,0.314606742,2.015045024,0.681922738,0.318077262,0.642201835,103,89,8.339984501,4967.955776,0.134831461,0.179775281,0.011235955,0.146067416,0.134831461,0.168539326,0.146067416,0.04494382,0.033707865,692.4158927,0.339587703,-1.003080264,316.4200568,13.14931202,23.14365228,1660.822028,119.1029138,18.32827367,6.827840909,14089.14871,3.087732009,0.305074352,1038.455739,101.644647,64.36522727,0.249696483,0.028011746,0.334881692,1.425796022,0.50163069,1.092015897,7.319585266,44.92517045,20,-2.332148127,1.351119113,2.741399828
509,106.1606635,37.35726783,0.623188405,0.376811594,1.989274975,0.627453951,0.372546049,0.520183486,300,276,7.098082753,10549.38422,0.126811594,0.25,0.047101449,0.123188406,0.065217391,0.141304348,0.152173913,0.09057971,0.003623188,1448.440846,1.091323569,8.728012613,267.1199126,13.62315169,31.66046073,1065.819394,95.27303946,21.31618413,5.078735318,16045.16334,2.405836849,0.18656419,1445.519667,-3.266456112,38.50129746,0.167602653,0.049912407,0.333624018,1.467206348,0.687858507,0.524007112,7.787407956,55.86301557,27,-0.960114612,2.325472579,3.979732572
510,119.8096914,45.06637086,0.5,0.5,1.47013192,0.612749615,0.387250385,0.050458716,14,14,12.46662269,1325.202304,0.142857143,0.357142857,0.071428571,0,0,0.285714286,0.142857143,0,0,896.8731224,1.270360431,2.18443205,390.5279922,13.62239377,27.76138518,1361.74795,120.0833259,18.17931229,8.301987721,14908.5636,3.397626278,0.317673606,1233.175126,66.95915699,81.83994894,0.21993921,0.030674165,0.336983399,1.390944624,0.167862138,1.39889123,7.005756521,35.32812595,32,-1.596915703,0.738426265,1.09723304
511,100.0944802,30.7963244,0.721649485,0.278350516,2.042688238,0.718295616,0.281704384,0.801834862,469,388,8.243286509,13217.67452,0.134020619,0.144329897,0.051546392,0.082474227,0.12371134,0.221649485,0.154639175,0.072164948,0.015463918,4309.76366,4.556537018,0.779860753,644.6985191,13.67407476,43.17153533,651.3868001,98.22536135,8.3370515,11.96662492,13734.75491,3.07322994,0.678412768,962.8700361,85.2268511,101.0901054,0.226659663,0.066692553,0.357267859,1.521943566,0.105363591,1.610534128,6.173484,47.29772342,13,-1.799435188,-3.194499947,4.959559345
512,86.63211552,48.05193528,0.774193547,0.225806451,2.09123665,0.771036494,0.228963506,0.980733945,985,868,7.31095205,20729.32713,0.102534562,0.123271889,0.054147465,0.133640553,0.084101382,0.187788018,0.185483871,0.09562212,0.033410138,846.7163931,1.688706759,3.515314187,262.2227518,11.23976147,24.30777292,1336.684146,40.64584156,19.25855181,31.26640702,14398.74123,2.655065975,0.220340156,1245.107191,46.27529791,64.33395338,0.21770764,0.028469329,0.37623245,1.412944248,0.388275303,1.021924643,7.608760205,44.61832239,40,-0.374910067,1.481473839,2.684591815
513,101.3340713,29.10447721,0.695965418,0.304034582,2.075670327,0.695476451,0.304523549,0.94587156,1637,1388,8.149325878,34945.14128,0.134005764,0.170028818,0.063400576,0.090057637,0.11815562,0.205331412,0.127521614,0.06556196,0.025936599,4023.441738,7.682880153,2.977992295,786.7305905,12.16865445,43.75566644,573.9545693,95.05443595,9.628969327,12.30830336,13248.77422,3.261159195,0.82662796,974.8856415,57.22581903,36.07351619,0.215213079,0.105576513,0.343038632,1.472568931,0.112485014,1.138412011,6.266344394,46.45705935,19,-0.742775752,-3.583001838,6.113417821
514,107.3709038,35.617551,0.719626168,0.280373832,2.026236891,0.716688216,0.283311784,0.7,485,428,7.565001771,15565.70034,0.098130841,0.182242991,0.056074766,0.107476636,0.079439252,0.231308411,0.107476636,0.128504673,0.009345794,1289.685366,1.330332446,9.27177713,547.4289404,10.76470113,29.23335566,946.477331,82.57673119,20.62024641,14.09367583,14939.77936,2.03401914,0.466505096,1173.501187,-15.48202714,113.7614128,0.157013438,0.082211488,0.365612463,1.399360585,0.364128164,0.691211065,7.800677106,38.01647354,9,0.601951695,0.970586791,5.342620156
515,81.23574169,41.48311431,0.666666668,0.333333333,1.888714082,0.668447909,0.331552091,0.203669725,44,33,9.576966669,2688.415401,0.212121212,0.121212121,0.060606061,0.272727273,0.03030303,0.090909091,0.151515152,0.060606061,0,1411.595308,1.570031181,8.830409549,124.9084058,15.22446698,31.39218548,1200.176807,76.48113843,22.09423187,7.506215781,15637.78762,1.859450351,0.089420496,1492.09868,-10.94736823,69.01513688,0.161391701,0.025327756,0.297462942,1.421504664,6.502408909,0.712826397,7.781017814,42.69855072,34,-0.828517609,3.444999276,0.63124055
516,106.4861366,30.26845778,0.648275862,0.351724138,2.005447817,0.65019581,0.34980419,0.601834862,330,290,10.34945198,15623.45454,0.131034483,0.220689655,0.051724138,0.131034483,0.096551724,0.2,0.065517241,0.096551724,0.006896552,373.7513635,1.410647817,17.41454338,1134.741095,6.532292199,23.5545371,750.4519671,72.0127619,26.44055394,52.60223654,11972.57877,1.304720552,1.103420603,1028.169888,-109.6666238,192.3545138,0.149579204,0.121413617,0.362814674,1.38170034,0.159135011,1.271493028,5.98418131,37.41050137,15,4.346891563,-0.294327861,7.867199052
517,80.89565495,42.33071122,0.760180996,0.239819005,1.940347014,0.750336924,0.249663076,0.325688073,254,221,8.127187289,8315.11004,0.122171946,0.117647059,0.031674208,0.085972851,0.117647059,0.257918552,0.21719457,0.036199095,0.013574661,3480.222336,8.324515221,-5.233302359,344.9480284,12.34799558,31.19389739,973.6995459,80.59923317,5.961032108,17.06709761,14602.8091,2.82778388,0.528845236,742.3652877,128.5289472,96.8656755,0.183920481,0.029485316,0.295045094,0.962034913,0.071370395,0.962429844,3.865029012,31.67181642,14,-0.71609922,-3.875817329,1.077535401
518,103.7936491,38.15134048,0.653465347,0.346534653,1.949644066,0.657110179,0.342889821,0.363302752,113,101,8.389748153,5260.705358,0.138613861,0.207920792,0.01980198,0.128712871,0.059405941,0.168316832,0.207920792,0.059405941,0.00990099,1471.737327,0.21897229,8.449330436,151.5424382,14.9146056,33.07406644,1111.097843,90.80164983,21.64410395,4.928774159,16151.81119,2.614506469,0.09338889,1628.626301,-14.22663929,47.60805514,0.168994709,0.046062977,0.316110883,1.65737333,1.381065046,0.446331267,6.124449053,83.00067577,13,-1.97580286,2.832169623,2.862738815
519,106.0225157,40.00998737,0.656862745,0.343137255,1.957483247,0.659762385,0.340237615,0.386238532,114,102,8.419396556,5273.96415,0.137254902,0.205882353,0.019607843,0.12745098,0.058823529,0.166666667,0.205882353,0.068627451,0.009803922,1125.074361,0.4048856,8.615957494,121.2983935,14.36053626,29.76003008,1248.059952,96.81469698,23.40919036,4.082828549,16813.00188,3.164507616,0.067236456,1808.561101,1.450432079,48.31630234,0.17843985,0.051393629,0.365420173,1.561350425,1.108579142,0.481062681,6.842711213,70.33065578,17,-2.041309223,3.283136343,2.904755018
520,126.3289579,45.36612624,0.673728814,0.326271187,2.09909122,0.673404803,0.326595197,0.989908257,270,236,6.900326421,10299.66326,0.122881356,0.203389831,0.050847458,0.169491525,0.06779661,0.144067797,0.097457627,0.084745763,0.059322034,161.2906948,0.164711438,4.272741298,533.189284,11.94869979,22.7506635,1518.291051,111.4582878,21.74363516,11.52642719,13810.39411,3.421953115,0.459709519,1161.183418,56.07656326,133.5554548,0.252529813,0.032636009,0.366537956,1.343774792,0.118293422,1.838655698,6.456640125,35.08176101,29,-0.863276494,0.65809941,5.10783975
521,87.44083968,29.93362769,1.000000001,0,1.306106609,0.776899837,0.223100163,0.033027523,16,13,5.956764348,1130.096553,0,0,0,0.153846154,0.153846154,0,0.307692308,0.384615385,0,5213.515379,4.355782638,-1.951124794,216.2322039,13.65644289,42.96651731,689.551701,74.30869862,6.332548174,19.88876505,16671.71965,3.895357159,0.185552653,1158.098677,144.4254542,-80.41744687,0.220408163,0.125079785,0.461934903,1.591016507,0.100475555,1.424832039,5.703217246,54.6119037,15,-3.334281969,-3.249999245,1.209590727
522,99.27014167,28.93025552,0.701453596,0.298546403,2.069732782,0.701143012,0.298856988,0.928440367,3101,2683,8.677821494,51536.01702,0.132314573,0.16623183,0.064852777,0.083861349,0.11591502,0.209467015,0.139768915,0.06187104,0.02571748,3851.769539,7.940492156,3.328346031,622.3833221,11.41665103,41.22154033,606.6608325,82.07758612,10.3445733,21.24731667,14209.88792,2.792960791,0.607755506,1038.053366,50.68975112,274.6108234,0.223082283,0.116033417,0.380012579,1.420522387,0.146295881,1.28914358,6.832958015,40.86249343,15,-0.564288646,-3.123021823,5.847966905
523,119.7998023,27.23918856,0.637931035,0.362068965,1.991989251,0.638810774,0.361189226,0.534862385,1133,986,9.081713106,32249.6221,0.137931034,0.224137931,0.048681542,0.111561866,0.09127789,0.207910751,0.077079108,0.097363083,0.004056795,499.5388796,3.16669799,16.4286807,1696.102564,7.659016675,28.28289712,705.3633975,55.29186483,24.83251609,146.8422411,14390.53236,2.957835219,1.398344513,1211.325425,-93.15299162,-87.40475539,0.135444015,0.057639499,0.291842574,1.297928544,0.147076823,1.392012732,5.193798211,32.49028364,28,4.883096466,-1.218935715,8.878715487
524,109.6681943,24.03843113,0.614468084,0.385531915,1.943836244,0.615741997,0.384258003,0.336697248,1358,1175,9.031641637,37546.91946,0.125957447,0.259574468,0.038297872,0.09106383,0.09106383,0.212765957,0.06893617,0.109787234,0.002553191,225.1926098,1.364886303,20.26327569,1526.64093,7.517860553,29.93380444,661.2470364,66.1546603,27.60905861,132.9438465,14414.56922,1.839703877,1.146154009,1334.856185,-137.5545374,204.2296054,0.117056276,0.11274763,0.293779497,1.30904304,0.118148497,1.308835598,5.258898856,33.72796756,24,5.527903876,-0.245708177,9.012322766
525,118.9997848,29.07885066,0.613915415,0.386084584,1.959860547,0.615949766,0.384050234,0.394495413,845,733,9.077540259,27503.10324,0.151432469,0.234652115,0.038199181,0.09686221,0.075034106,0.212824011,0.081855389,0.106412005,0.002728513,304.9228251,2.200758998,16.27524761,1617.900255,8.077411192,26.33715385,820.3171428,52.39632948,26.03935853,165.8342326,14528.92727,2.347855461,1.342049326,1212.421838,-90.73449459,66.90535072,0.168174006,0.067375156,0.377515723,1.335086919,0.125254799,1.834171896,5.449033381,39.54781175,35,4.662200163,-0.868669673,8.628149096
526,123.6396454,53.48920929,0.634482759,0.365517242,1.95879269,0.636614587,0.363385413,0.390366972,511,435,10.27837174,18063.90345,0.154022989,0.211494253,0.022988506,0.12183908,0.055172414,0.250574713,0.08045977,0.08045977,0.022988506,374.2397495,1.185780551,-3.458854157,459.046875,14.44153646,24.47140922,1721.560365,98.43507069,16.71744791,16.8359375,11914.58529,1.889518219,0.575535156,797.0859375,125.3067708,86.8828125,0.22857143,0.020164884,0.304748483,1.391406232,0.100000001,1.42046877,6.209374942,38.75,3,-1.349547689,-0.161855299,9.297496811
527,89.0516398,32.05735342,0.843137256,0.156862746,1.955162517,0.783003277,0.216996723,0.379816514,54,51,7.119470744,2537.792671,0.078431373,0.078431373,0.078431373,0.098039216,0.058823529,0.235294118,0.215686275,0.156862745,0,4662.604062,0.977137002,-0.097434009,368.3549302,12.04341855,34.62705538,839.8944412,107.7974336,10.01406342,7.185645724,17004.84786,3.724254646,0.289810995,1270.827734,115.1567836,164.7550175,0.225895777,0.105154783,0.447994224,1.186122745,1.765961331,1.247811939,4.692866411,33.06071844,19,-2.08601242,-1.950890191,0.538325773
528,100.3240682,37.93925151,0.734982332,0.265017668,2.061634195,0.732021538,0.267978462,0.888073394,635,566,8.250206894,13503.98716,0.125441696,0.139575972,0.042402827,0.125441696,0.061837456,0.208480565,0.159010601,0.11130742,0.026501767,3688.169245,3.801826647,-2.786676889,431.5664814,13.24200043,34.79999972,887.3969437,104.9633274,7.724532394,5.874017349,15971.32789,3.573426627,0.433802175,1005.587151,102.4351312,116.6533613,0.189441625,0.044174199,0.301336007,1.486666438,0.151606127,2.505916251,6.201206195,45.34724858,29,-2.189126953,-2.583643072,3.228386151
529,83.0029377,33.58176102,0.88888889,0.111111111,1.798105503,0.757367891,0.242632109,0.141743119,18,18,5.274812676,1106.126127,0.111111111,0,0.055555556,0.055555556,0.111111111,0.166666667,0.222222222,0.277777778,0,5114.370602,2.119816904,-5.078375103,57.96589447,15.12611361,37.71176255,914.5801414,112.1732796,6.271724104,1.871013871,16145.75635,3.785938314,0.04952022,1182.341913,171.3383988,-60.12133562,0.232466139,0.058338834,0.41775419,1.48982125,0.138760191,1.611653769,5.45945218,44.94394394,8,-4.351934223,-2.506813234,-0.451764034
